id,label,txt
2699,0,bodi investor group possess figur pct outstand capit stock first women bank state cash tender offer bank stay outstand part figur dlr per part expir mar three investor state figur part figur pct outstand tender reuter
2700,1,period stop dec figur shr loss nine connecticut loss figur dlr net loss figur loss figur rev figur figur mln nine mth shr loss six connecticut loss figur dlr net loss figur loss figur rev figur figur mln note current qtr includ tax loss figur loss figur dlr reuter
2701,0,treasuri secretari jame baker show doubt propo tax secur minut solut budget shortag state could harm fiscal market start tax market could impair effici baker state address subject paper associ problem american undertax author overspend state report hou speaker jim wright dtex suggest transport tax pay buyer seller stock reuter
2702,0,reuter keep plc reuter inform servic inc subordin real estat fund partnership philadelphia state develop rsvp electron market admiss system commerci belong fund compani state system complet test util reuter commun network suppli confidenti method buy market fund commerci belong state princip particip rsvp expect privat institut commerci real estat owner agent buyer investor compani state system run domest intern market expect special util mortgag agent loan correspond state reuter suppli system packag hardwar telecommun capabl support longterm work understand real estat fund partnership besid suppli sale aid sell support real estat fund real estat fund plan rsvp compani state rsvp util reuter monitor engin reuter privat commun network suppli world fund capabl commerci real estat ventur enabl parti seek real estat fund place support begin privat foot state system schedul test aug take america citi expect oper figur year initi test reuter
2704,0,bodi venezuelan author final understand foreign bank refin figur mln dlr foreign debt owe banco delawar lo trabajador delawar venezuela btv financ minist manuel azpurua state state report banker trust head btv bank commiss consult creditor eight year refin programm border figur pct libor add relend option state possess banco industri delawar venezuela enact agent btv figur pct possess author figur pct union take trust novemb figur sever liquid problem reuter
2705,0,america treasuri state sell figur billion dlr oneyear measur auction mar figur sale rise figur mln dlr new cash return figur billion dlr matur measur measur publish mar figur minimum sum figur dlr matur mar figur figur reuter
2706,0,new jersey resourc corpor state regist offer figur park part underwrit led merril lynch inc thousand hutton group inc efh state offer expect complet late mar earli april return util trim shortterm debt reuter
2707,0,den dansk bank denmark elev figur mln dlr programm short medium term eurocertif deposit organ londonbas salomon brother intern ltd state statement receiv sign return spot today first issu matur seven year five age return spot later month denomin would figur singl mln dlr similar sum sterl currenc asid london arm den dansk organ bargain programm would swiss bank corpor intern warburg ltd salomon state princip pay agent would banker trust den dansk america domest commerci paper plan rank figur measur poor figur moodi rate offic salomon state reuter
2708,1,oper shr net figur connecticut loss four connecticut oper net net figur loss figur rev figur mln dlr figur dr figur mth oper shr net figur connecticut loss figur connecticut oper net net figur loss figur rev figur mln figur mln dlr note figur qtr year except invest addit figur figur sever figur qtr year includ invest addit figur dlr figur reuter
2709,0,belgian author present largescal world spend reduct final year state intern monetari fund team rang cut figur suggest incorpor preliminari determin annual imf audienc belgium econom polici copi deal journalist weekli imper confer follow meet cabinet imf team besid urg belgium follow firm involv rate polici specif emphasi longterm rate team studi author prai final age spend cut due trim figur author spend figur billion franc say figur saw belgian economi execut better wide foot time far figur still add lower inflat stabil debt gross subject product ratio ask much lower budget shortag seven pct gnp mark author set figur author net fund demand figur pct gnp figur studi say afford follow age nil matur real noninterest spend gener author say demand revi belgian tax system iron distort meet hope trim tax load substanti progress ask brace debt gnp ratio possibl troubl sustain nil spend matur like growth impati tax reduct feel place would strong could determin instead sharp spend reduct figur studi add imf urg strong involv rate polici sign author find support currenc strong curb inflat say firm longterm rate would slow privat net longterm capit leak increa strongli figur besid urg net refund foreign currenc debt servic domest capit market allevi subscript nonresid author bond issu belgian franc reuter
2710,0,gener world util corpor state new jersey board world util approv figur mln dlr annual reduct energyadjust charg compani jersey exchang power light subordin chang util level energi accommod charg correspond five pct decrea over electr rate januari figur jersey exchang regist figur mln dlr year decrea charg request retain differ prevent addit charg follow year compani spokesman state reuter
2711,1,bush industri inc state audit revi upward figur fourth fourth year termin effect februari figur account unaudit effect audit sum figur fourth fourth incom figur mln dlr figur connecticut part unaudit incom period figur figur connecticut per part year audit sum exhibit net figur figur dlr per part prior effect account incom figur figur dlr per part sale figur period differ significantli prior sum reuter
2712,0,moodi investor servic inc state lower rate figur mln dlr debt mcorp subordin moodi state chang reflect result compani difficult run environ plu qualiti core net equiti base state firm plu qualiti problem consid center loan energi real estat sector rate lower includ mcorp senior debt figur figur subordin debt figur figur prefer stock figur figur reuter
2713,0,medirx america inc state asset inc subordin receiv letter aim suggest initi world offer four mln dlr six mln dlr besid state subisidari organ franchi retail drug shop late put figur mln dlr equiti offer privat investor procur singl mln dlr line recognit help applic asset franchi reuter
2714,0,univ furnitur ltd state file secur exchang committ increa interest bench trade inc park stock figur part figur pct sum outstand univ state univ furnitur industri nevada unit buy figur bench trade part mar figur overthecount market reuter
2715,0,american airlin inc possess amr corpor state load factor februari drop figur pct figur pct year ago state gross passeng mile month increa figur pct figur billion figur billion year ago avail place mile rose figur pct figur billion figur billion passeng board rose figur pct figur mln figur mln year earlier
2716,0,valero energi corpor vlo state know ground stock activ today stock rose figur figur addit figur pct spokesman valero steve fri state compani know ground increa volum sharp addit stock reuter
2718,1,oper net loss figur net figur sale figur mln figur mln year oper net net figur net figur sale figur mln figur mln note compani make initi world offer june figur assum offer happen januari figur figur run net incom per part would figur connecticut part figur figur oper net except former charg figur mln dlr figur dlr part qtr year due februari figur sale compani engin part divi oper net figur year besid includ net stop oper figur dlr five connecticut part oper net figur except extraordinari loss figur mln dlr figur connecticut part due june figur writeoff unamort debt issu cost world offer figur oper net except extraordinari net figur mln dlr reuter
2719,0,nec electron inc unit nec corpor nipni state america territori court justic deni nec gestur disqualifi justic william ingram presid suit intel corpor intc nec state seek disqualifi justic acquir octob figur ingram ownership involv invest nine possess intel stock ingram account involv intel nine amount figur dlr worth intel stock justic stop involv invest nine nec travel disqualifi nec spokeswoman state nec state mean appeal rule nec action intel dec figur seek judgment declar microcod control map certain nec microprocessor product conflict valid intel copyright intel later regist suit charg nec conflict intel semiconductor copyright reuter
2720,1,adverti inc state board approv threefortwo stock split form dividend payabl mar figur holder record mar figur compani state similar split pay dec eight leav figur part outstand adverti state follow split effect proport reduct exerci cost stock purcha warrant figur dlr part figur dlr reuter
2721,0,amax inc state accept offer bargain part option involv australian consolid miner ltd amax state sale part ongo plan addit stockhold valu compani place make offer state involv affect includ figur mln australian consolid part sell figur australian dlr per part figur mln option sell figur australian dlr per option reuter
2722,1,parent compani net net figur mln franc figur mln dividend five franc compar note fiscal bank group privat author januari year reuter
2724,0,bodi food lion inc state sale number figur mln dlr final month figur pct figur mln dlr account februari figur compani state sale first eight week year figur pct figur mln dlr figur mln dlr compani run figur supermarket six southeast state reuter
2725,0,week bank england opposit strong market pressur lower involv rate win keep bank base rate figur pct cost threaten chancellor treasuri nigel lawson polici say termin pari group six meet final month desir see sterl gener stall domin level market begin state sinc pound rise figur pct close tradeweight index figur pct imedi pari meet figur day today peak figur pct high sinc aug figur treasuri spokesman state lawson state neither desir substanti rise fall sterl question thu larg rise readi see play paul temperton head economist merril lynch europ ltd gaug author desir see tradeweight index figur pct even action final week sterl insid contact distanc reach state analyst hold author like broad mark reach around area still state lawson would fix see pound spell higher least short term despit hazard loss export fight cheap cost import bank england support involv rate halt leav higher state can cox execut manag ebc amro bank ltd major oper london foreign exchang market cox idea bank england activ market sterl past year despit want gener market talk interv aid support figur dlr pound rose figur dlr figur yesterday figur februari figur day pari meet cox say author must worri sterl head toward figur mark would refer hold around level warn bank may run hazard lose involv rate boat rate seed market say ought seed sell sterl state bargain hold good trade hot money put sterl money but pull high overnight oneweek rate could flow equal short notic still govern hope least proport buy reflect longterm invest final thing privat trim rate jack back state richard jeffrey economist brokerag hou hoar govett ltd state half point cut would insur proceed support sterl least near term still analyst still look full point mar figur budget day bank must hold see reaction budget state temperton budget wide forecast vote winner runup gener elect major factor butt current bullish author bond currenc market lawson privat hold cut base rate budget privat coron glori involv rate cut state ian harwood economist warburg secur equiti arm mercuri intern group guess clear bank power interrupt rank lead way lower throw today excit fall weekli treasuri measur rate figur pct figur pct final fri power mean bank modifi head follow imposit penal loan rate figur figur pct deduct hou yesterday last sinc base rate figur pct earli final octob still measur rate refer threemonth money bank begin state market could return cut usher bank aim short term rate reuter
2727,0,bodi america agricultur secretari richard lyng state disappoint canadian author determin america corn wound ontario corn grower action help context ongo uscanada free trade negoti new round multilat trade talk lyng state statement canadian author today state ottawa would proceed use oblig figur cent per bushel america corn import lyng state america make exampl america corn import cau problem canadian corn manufactur add america corn export canada declin appar canada cut fact canadian corn coar grain product rise fast consumpt lyng state reuter
2728,0,bancroft convert fund inc mark unfriendli cash offer zico invest keep inc state stockhold approv propo ask figur pct affirm vote outstand part fundament chang posit could make previou simpl major outstand part ask chang bancroft invest posit diversifi nondiversifi fund among thing bancroft state board proceed urg sharehold tender part zico british virgin island compani state tie south africa reuter
2729,1,intern total system inc vice presid financ joel graff state expect studi better first fourth compar figur dlr loss account year ago fourth net express quit favour graff state final week automat ticket system provid account loss figur mln dlr figur graff state put heavili figur believ effect higher futur matur net compani reuter
2730,0,head soviet arm negoti yuli vorontsov state sovietamerican negoti cut mediumrang atom missil make find vorontsov state expect accord would readi sign insid three four month follow latest negoti geneva state intellig confer element point optim technic work accord languag stay outstand reuter
2731,0,exist trade bodi gatt state negoti geneva discuss possibl understand ceil agricultur subsidi gatt directorgener agricultur jeanmarc lucq state report negoti get anywh yet particip still reluct lay card tabl state ceil treatment would use member gener understand tariff trade high subsidi spend lucq state studi administr econom cooper develop exhibit figur member western industri state subsid agricultur sum averag figur billion dlr year figur insid sum america spend figur billion dlr japan figur billion european commun figur billion dlr yve berthelot offici unit state confer trade develop state suppress agricultur subsidi temper state would let reviv exist cost lower domest cost would difficult inevit reuter
2733,0,secretari state georg shultz soviet foreign minist eduard shevardnaz meet moscow midapril administr begin state begin state meet april figur figur expect discuss full reach ussoviet issu arm control expect major direct negoti find wide expect take mediumrang atom missil europ reuter
2734,0,head soviet arm negoti yuli vorontsov state sovietamerican negoti cut mediumrang atom missil make find vorontsov state expect accord would readi sign insid three four month follow latest negoti geneva state intellig confer element point optim technic work accord languag stay outstand reuter
2735,0,outboard marin corpor top execut make sale present portfolio manag analyst lead plan two mln part offer expect shortli compani offici state presid charl strang wayn jone vice presid strateg plan meet portfolio manag new york boston line involv offer underwrit entir morgan stanley offici state outboard marin subject repeat takeov rumor singl rumor week name sun chemic potenti suitor figur dlr part sun chemic state figur pct outboard conduct studi whether command control marin engin boatbuild compani sun chemic spokesman declin remark stanley fishman analyst fahnestock state better suitor command outboard two mln part sell outboard figur mln part outstand even though outboard would util return part offer wage debt would less debt get compani would assum still agenc part suitor must bargain get compani state fishman hear sun chemic rumor state figur dlr part would clear command outboard marin today trade figur figur two compani count marin leisur concern brunswick corpor first play figur two state growth field deal leisur money think figur would minimum cost higher morgan stanley spokesman state offer approv secur exchang committ kickoff date cost set reuter
2736,0,hadson corpor state mean file registr secur exchang committ insid singl week cover offer figur park part compani figur part outstand dec figur figur mln part pass state return offer mean util financ enlarg exist oper acquisit work capit reuter
2737,0,boc group inc airco distribut gase settl sale virginiabas appatur concern control corpor america fresh organ invest group form former airco employ foot sale airco state control proceed brand apparatur product line airco brand name sell product entir airco distribut network reuter
2738,0,new jersey resourc corpor state regist secur exchang committ offer figur mln park part manag underwrit merril lynch capit market hutton util keep compani state offer complet late mar earli april net return util trim debt compani main subordin new jersey natur reuter
2739,0,exchang bank urg major chang tradit ownership construct swedish commerci bank banker state would necessarili lead takeov stay small region bank recommend move recent propo proventu fiscal group make new keep compani control thirdlargest commerci bank gotabanken wermlandsbanken small region bank exchang bank give approv state fiscal group let bank subordin long group includ industri trade compani exchang bank notic suggest new measur administr swedish fiscal group urg insur compani let bank separ research problem complet sweden two larg insur compani state would like enter bank concern sweden commerci bank hand long desir bargain insur compani banker state recommend would princip take regul date new fortun make extend deregul swedish fiscal market sinc figur banker state clear other would follow proventu repr would lead reorgan bank system stay small region bank absorb larger bank group exchang bank besid urg bank let run stockbrok section subordin banker state would lead bank pick small stockbrok firm bank long complain prohibit divid broke section hale run disadvantag could match partnership larg wage stockbrok could offer staff reuter
2740,0,mcdonnel dougla state clear region offic new york busi figur squar foot midtown manhattan state offic take togeth figur employ inform system group present work three separ new york offic group figur sale figur billion dlr mcdonnel state move follow seri similar consolid san jose san francisco calif atlanta denver trim cost consolid group oper major metropolitan area reuter
2741,0,america subject associ wheat grower nawg press reagan administr offer soviet union wheat export enhanc plan eep letter agricultur secretari richard lyng nawg say strong support eep offer moscow believ solid exampl proceed exist soviet eep elig late announc account soviet purcha america corn point soviet will purcha america grain competit price nawg state accordingli believ import renew america eep offer moder possibl insur common attach foot ussoviet grain understand letter state reuter
2742,1,algemen bank netherland nevada abnna presid robertu hazelhoff state bank figur pct addit net figur net figur mln guilder figur mln figur promot posit aggress lower dollar hazelhoff speak imper confer relea abn figur effect state sharp decrea foreign net correct strong domest perform notabl secur concern state bank besid suggest singl figur sharesplit allevi trade bank stock intellig split trip figur guilder rise abn part cost amsterdam bour final figur guilder chanc figur hang three uncertain name futur trend dollar level involv rate abn part equiti trade hazelhoff state provi gener eventu trim figur figur pct figur mln guilder tax increa figur pct figur mln guilder add lower world involv rate figur nip net border via tradit loan activ state hazelhoff state abn improb proceed reduct hazard provi futur observ bank overli refer default latin american debtor factor agent say distanc dutch insititut bank stock late state bank gaug figur financ upset sovereign debtor singl fourth latin american state would final wage state add lose incur loan tin manufactur wake tin council crisi figur write reuter
2744,0,bodi canadian narrowlydefin money suppli figur rose figur mln dlr figur billion dlr week stop februari figur bank canada state figur figur asset daili involv chequabl nonperson deposit rose figur mln dlr figur billion dlr figur figur asset notic person fixedterm deposit rose figur mln dlr figur billion dlrss figur nonperson mend term deposit foreign currenc deposit resid book rent bank canada rose figur mln dlr figur billion dlr rent bank gener loan outstand rose figur mln dlr figur billion dlr canadian liquid asset short term asset fell figur mln dlr figur billion dlr sum canadian dollar major asset rent bank fell figur mln dlr figur billion dlr rent bank net foreign currenc asset fell figur mln dlr minu figur billion dlr note circul number figur billion dlr figur mln dlr week author cash balanc fell figur mln dlr figur billion dlr week stop mar figur author secur outstand rose figur billion dlr figur billion dlr week stop mar figur treasuri measur rose figur mln dlr figur billion dlr canada save bond fell figur mln dlr figur billion dlr reuter
2745,0,rochest electr state idea unit two nine mile atom power work start commerci oper figur first fourth util state idea ground atom regul committ advisori work oper niagara mohawk power corpor nmk present main steam isol valv acceptablil ask work power ascen plan continu rochest unwrap hold oper nine mile unit two preliminari prospectu draw suggest offer figur prefer part par valu figur dlr spokesman state niagara mohawk project commerci oper work sept add project schedul revalu upon complet main steam isol valv test plan compani offici still expect follow week past niagara mohawk put cost hold nine mile unit two two mln dlr per day niagara mohawk figur pct involv atom power work rochest possess figur pct statement relea today rochest state nrc ground progress valv test plan advi niagra mohawk present accept valv abil meet regul technic specif ask power ascen plan continu niagara mohawk spokesman state util would immedi respon rochest statement reuter
2746,0,author programm spell lead three billion franc packag aid longterm unemploy intent guarant social secur payment everyon get extra author offici state present onethird state figur mln idl match figur pct hand receiv unemploy benefit prime minist jacqu chirac state televi interview shortli law approv affair week worker make extra right social benefit money util allevi unemploy retrain undertak financ seed figur billion franc author fund set final month financ spend special area concern isol unemploy includ allevi farmer hit european commun costcut step french unemploy rise figur pct figur mln socialist presid francoi mitterrand take offic figur reuter
2747,0,reagan administr proceed debat whether offer subsid wheat soviet union would demand confid soviet would bargain wheat subsidi offer would make senior america agricultur section offici state think still activ debat whether would advi brand export enhanc offer soviet thoma kay administr section foreign agricultur servic state reuter demand confid soviet would bargain offer wheat subsidi programm state kay name studi offer immin prematur reagan administr cabinetlevel econom polici council set meet today discuss among affair agricultur polici expect refer wheat subsidi offer soviet union administr offici state earlier reuter
2748,1,oper shr net nine connecticut loss seven connecticut oper net net figur loss figur sale figur mln figur mln avg shr figur figur note oper net except extraordinari net figur dlr six connecticut shr figur dlr singl connecticut part sever figur figur quarter use tax loss carryforward reuter
2749,0,america trade repr clayton yeutter state canada determin announc today america corn import wound canadian farmer entir unjustifi america corn export canada small imposs wound canadian corn farmer reason step yeutter state statement state state follow canada lead could effect rash protectionist action throughout exist french corn grower late point challeng america corn gluten feed load europ yeutter state america studi canadian determin close america belief determin ground fact care measur allow respon yeutter say step america may return respon reuter
2750,1,oper shr two connecticut eight connecticut oper net figur figur sale figur figur year oper shr figur connecticut figur connecticut oper net figur figur sale figur mln figur mln note current qtr year figur except loss stop oper figur dlr figur connecticut per part prior qtr year figur except lose stop oper figur mln dlr figur connecticut per part figur mln dlr figur dlr per part sever reuter
2751,1,shr figur connecticut figur connecticut net figur figur sale figur mln figur mln avg shr figur figur nine mth shr figur connecticut figur connecticut net figur figur sale figur mln figur mln avg shr figur figur reuter
2752,1,shr figur connecticut figur connecticut net figur figur rev figur figur nine mth shr figur connecticut figur connecticut net figur figur rev figur mln figur mln reuter
2753,0,moethennessi mhsppa issu figur mln french franc figur eurobond part warrant leadmanag lazard frere cie state issu price par singl pct coupon figur franc bond carri figur warrant give right subscrib moethennessi part threeyear period figur franc high equiti content issu histori depress coupon moethennessi part close pari bour today figur franc figur yesterday final issu colead manag recognit lyonnai banqu national delawar pari bnp recognit switzerland first boston payment date april figur reuter
2754,1,shr loss figur connecticut net figur connecticut net loss figur net figur rev figur mln figur mln year shr loss figur connecticut net figur connecticut net loss figur net figur rev figur mln figur mln reuter
2756,1,bodi dec figur shr loss singl connecticut net loss figur rev figur note compani travel world april figur reuter
2757,1,shr figur connecticut figur dlr net figur figur mln avg shr figur figur note part set figur pct stock dividend may figur net includ loan loss provi figur mln dlr figur dlr reuter
2758,0,measur poor corpor state expect downgrad corpor debt rate easi year elev level figur figur still rate offic state rise like stay level past age narrow spread downgrad rise would reflect calm takeov frenzi less volatil energi market slow steadi econom matur state specif expect industri bank sector would less troubl year figur observ figur pct figur downgrad concentr industri sector neg factor takeov fever led debtfinanc unit acquisit costli defenc fend takeov state takeov look declin year observ energi market stabil final year collap stress figur would mark turnaround industri improv expect larg shock hit junk bond market year special magnitud figur unexpect ltv corpor ltv bankruptci file util posit influenc over figur trend pocket strength year like final year util could buck trend state rate offic state downgrad would proceed outpac rise among fiscal institut figur rate chang skew figur figur singl ratio downgrad rise call state debt rate transit industri would stay stall asid chang unit detail studi look mar figur creditweek reuter
2759,0,nicaraguan rebel leader adolfo calero first time associ payment receiv forc dummi compani command former white hou aid oliv north legal begin state compani lake resourc inc found north alli retir air forc major gener richard secord swiss bank histori return secret arm sale iran lodg calero yesterday make world bank statement screen group receiv figur mln dlr sinc figur state idea donat money calero head nicaraguan democrat forc know spanish initi fdn suppli record thousand juri investig iran arm scandal shaken reagan administr bank statement exhibit report stop mar figur shed light whether iran arm net divert contra rebel sinc load america arm iran begin sept figur final night calero state cabl intellig network detect deposit make late octob figur lake resourc contra histori cayman island come time return iran arm sale funnel swiss bank histori found state legal begin sustain calero turn fresh unwrap inform bring attend singl attorney detect two desposit make lake resourc buri mass bank record state calero assur revalu item bank statement pass along inform possibl deposit northsecord group tower committ state studi figur mln dlr sale america arm iran unaccount may divert contra calero fdn larg contra rebel group combat overthrow leftw sandinista author nicaragua advic attorney calero declin spell detail state thousand juri reuter
2760,0,india name fresh buy tender four figur tonn load white sugar mar figur bargain state tender call singl load prompt sugar two three marchapril load sugar eight load buy tender two year ago tender origin seek two three load result sale eight india besid allow seller option sell twice sum cost aprilmay load depend cost bargain state would like india bargain tonnag offici seek reuter
2761,1,shr net nil loss nil net net figur loss figur rev figur figur nine mth shr loss nil loss nil net loss figur loss figur rev figur figur reuter
2762,0,innov group inc state figur pctown teberebi goldfield ltd ventur allow extra grant land ghana express mine gold state gold mine corpor ghana allow ventur extra figur squar kilomet teberebi ghana immedi figur squar kilomet allow earlier compani state master grant look substanti sum gold bear materi incorpor figur gram figur ounc gold per metric ton ventur firm idea cost pull gold confid given reserv mine product compani state state teberebi goldfield deal test fresh allow land add land look similar geolog featur master land reuter
2763,0,insituform group ltd guernsey channel island state exerci option convert figur stg loan affili insituform permalin ltd park part elev interest unit figur pct figur pct balanc keep permalin direct invest group insituform besid state jame colclough renounc board well ground secretari scott saltpet renounc effect june five reuter
2764,0,exist major copper produc down state make level consensu aim map futur studi group take review exist copper market offici state author correspond meet see suggest forum copper urg anoth session keep sept see natur group spokesman unit state confer trade develop unctad state oneweek meet stop today keep studi america initi set copper studi group new bodi would intent negoti step brace depress exist cost aim would includ increa market transpar better statist project activ take develop copper market add better demand unctad spokesman state hold detail map aim way clear scene bodi reuter
2765,0,sum futur option turnov london intern fiscal futur exchang liff fell slightli februari although daili averag eurodollar volum set new record liff state today sum futur option turnov final month figur contract januari figur aggress compar februari figur figur figur ton state eurodollar turnov februari figur ton januari figur year ago figur figur daili averag record figur ton four pct old record set mar figur februari trade cover new daili record figur contract figur month surpass old record figur set februari figur liff state ftse figur index futur volum aggress higher februari figur contract trade januari figur yearago level figur clear involv besid set new record final month eurodollar figur contract ftse figur figur short sterl involv rate futur figur ton key futur volum detail liff figur figur figur long gilt figur figur figur eurodollar figur figur figur short sterl figur figur figur tbond figur figur figur ftse figur figur figur currenc figur figur figur short gilt figur figur figur key option volum detail liff figur figur figur long gilt figur figur eurodollar figur figur figur tbond figur figur sterl figur figur figur ftse figur figur sum option figur figur figur long gilt tbond ftse index option trade februari figur reuter
2766,0,presid reagan announc send secretari state georg shultz moscow negoti foreign minist eduard shevardnadz follow month arm control expect major subject declar state negoti return spot april figur would revalu entir relationship reuter
2767,0,colombian oil instal damag earthquak shook ecuador southern colombia final night programm suspend export spokesman staterun oil compani ecopetrol state state harm account dissimilar ecuador indefinit forc majeur declar petroleum export colombia present produc figur barrel per day bpd petroleum export januari number figur bpd earthquak colombia measur figur seven figur intern mercal scale make terror among resid hurt account reuter
2768,0,chicago milwauk corpor state welcom invest shearson lehman brother inc compani yesterday shearson lehman subordin american express axp unwrap secur exchang committ file hold figur pct involv chicago milwauk chicago milwauk stock inch figur figur turnov figur part singl larg gainer nyse stock trade figur figur reach final figur week edwin jacobson chicago milwauk presid declin remark motion compani stock state invest point posit delight shearson lehman substanti investor shearson lehman buy part invest intent may proceed buy part depend market condit accord file chicago milwauk sell railroad involv soo line railroad soo februari figur present manag sell real estat lie figur packag figur state reuter
2769,0,dauphin deposit corpor state subscrib letter aim get coloni bancorp inc new netherland exchang figur figur dauphin part coloni part depend market valu dauphin part unit return spot compani state acquisit subject approv coloni stockhold regul govern coloni asset yearend figur mln dlr reuter
2770,0,unc inc state board approv chang state incorpor delawar virginia subject approv stockhold april figur annual meet state expect brand chang around april figur reuter
2772,1,qtli div figur connecticut figur connecticut prior wage mar figur record mar figur reuter
2773,1,qtli div figur connecticut figur connecticut prior wage april seven record mar figur reuter
2774,0,mellon bank corpor elev figur mln dlr via offer deposit note due figur figur pct coupon par price state sole manag first boston corpor figur foot point output compar treasuri secur issu former call three age first boston detail mellon deliv note time noncal matur moodi investor servic inc rate debt figur measur poor corpor rate reuter
2775,0,america petroleum oil cost rose figur dlr barrel week industri analyst state cost could rise anoth dollar inventori fall opec keep product cash market tight suppli petroleum short transit time major refin centr state daniel mckinley oil analyst smith barney harri upham could direct cost figur connecticut dollar higher add america benchmark petroleum occid texa intermedi rose figur dlr barrel today rise figur dlr week ralli oil cost week come cost fell februari two dlr high figur dlr barrel oil bargain pull cost assumpt oil stock build opec produc well figur mln bpd quota assumpt seed question mckinley state yesterday intern energi offic monthli studi state oil stock oecd area industri state pull figur mln bpd first fourth year iea idea draw oil stock first fourth year seed larg oil compani whose inventori level april singl gaug figur mln tonn figur year consumpt industri analyst besid state idea figur mln bpd draw stock make shell presid peter holm yesterday feder guess major compani destock bargain state destock seed effect socal buyer strike keep refin buy offici price opec oil endeavor get organ offer deduct offici cost struggl compani opec ultim game chicken decid compar shortli would imagin center month mar gener trade manag intern oil compani state reuter telephon interview part opec travel win game cut surplu suppli market reduct output bargain state reuter studi idea opec output figur mln bpd week besid earthquak ecuador yesterday led suspend oil export indefinti forc majeur load trim shorthaul access figur bpd near directli longer suspen proceed larger draw stock compani expect mckinley state intern oil bargain state shorthaul petroleum north sea brent besid scarc asian refin buy oil absorb deal readili avail mideast petroleum earlier week form proceed oil compani command cost oil purcha refineri trade manag sever compani state reuter skeptic state wonder long opec retain integr buyer opposit proceed stephen hank head economist friedburg good direct state opec product lower saudi cut figur mln bpd could spell problem spring member induc surpass quota add saudi pick tab member produc quota drain saudi proceed hale cut output possibl depress figur mln bpd support figur dlr averag cost add besid mark opec petroleum sell place market opec offici cost bargain state oil bargain state nigerian brass river sell bring america gulf cost associ north sea brent trade week figur dlr far offici cost figur dlr similar qualiti come light iranian oil besid surfac america gulf far east account deduct figur dlr offici cost deal oil price governmenttogovern trade offici cost like resold singl intern bargain state reuter
2776,0,effort intern paper stone contain sto rise linerboard cost could stick industri analyst state name strong demand tight capac state rise inventori harm odd remain see whether addit accept think odd better figur mark roger paper analyst prudenti bach state mead corpor union camp corpor ucc state besid see cost addit roger sharpli urg stone intern paper sever month state addit could stick work run full tilt littl new capac come stream run rate linerboard run figur figur pct capac demand proceed rise factor cartledg presid head execut offic union camp state industri basic sell cartledg state domest linerboard load januari hit figur mln pile six pct higher januari figur export hit figur pile three four pct higher still rise inventori could nip addit bud lawrenc ross wood product analyst pain webber state containerboard inventori growth past three month ross state time inventori rose figur week worth suppli figur week late besid ross state jacksonvil fla paper factori figur pct possess stone plan seed stream shortli may aid allevi suppli restraint work capac two pct industri sum ross state roger state jacksonvil factori suffici significantli easi tight capac year cost addit necessari state pull invest rate return industri depress recent age merit invent new capoc roger state add see cost mount figur dlrsaton reach year consensu street modifi state whether addit follow addit much reuter
2777,0,minneapoli grain exchang mge start trade futur contract high fructo corn syrup april figur good futur trade committ cftc approv contract expect follow week tap henderson interpret mge state exchang expect contract approv cftc tuesday meet revalu sinc exchang subject propo dec figur suggest contract ground figur pound ton figur high fructo corn syrup equiv singl tank truck sweeten agent deduct corn wet mill procedur syrup normal name figur normal util sweeten soft drink drink bring would transport certif product instal denomin exchang contract denomin symbol would trade figur figur cst month trade would match chicago corn futur month mar may juli sept dec contract cost quot per centuri weight minimum cost fluctuat singl cent maximum fluctuat singl dlr per hundredweight hope manufactur user fructo activ affect manufactur larg processor corn wet miller user drink bottler henderson state potenti type peopl util quit list industri use fructo reuter
2778,0,concord capit ltd inc state subscrib understand found minimum figur heidi freez yogurt shopp south florida follow figur month state subscrib understand zenith capit inc receiv figur concord part figur pct involv exclu franchi right orlando south florida zenith seven compani possess figur franchi heidi clear anoth figur franchi sell concord state expect chang name shortli heidi freez yogurt shopp florida inc reuter
2779,1,qtli div four connecticut four connecticut prior wage mar figur record mar figur note first feder save loan associ brooksvil reuter
2780,0,energi ventur inc state organ new subordin evi inc seek fund matur offer fiscal servic oil servic equip compani new unit major possess energi ventur simmon financ affili houstonbas simmon intern minor stockhold initi capit figur mln dlr suppli energi ventur extra singl mln dlr add simmon reuter
2781,1,qtli div figur connecticut figur connecticut prior qtr payabl may figur record may singl reuter
2782,0,technigen platinum corpor state initi effect figur drill plan nicel platinum belong rouynnoranda quebec point extend nearsurfac zone extrem enrich gold platinum palladium found stone peripheri sulphid deposit state valu figur ounc platinum figur ounc palladium three pct copper figur pct nickel found drill section figur foot
